"","gene","term","estimate","statistic","p.value","lod","fdr"
"233","206364_at","sensitive",-1.25478866812944,-6.57049590779121,9.40207807005858e-05,1.85472161476989,0.0211322119029881
"234","204128_s_at","sensitive",-0.836768480143851,-6.56201295550525,9.49613932382692e-05,1.84524073526585,0.0211918945930709
"235","209507_at","sensitive",-0.641210981404066,-6.55244255568858,9.60349021421066e-05,1.83453189321437,0.0213443425797548
"236","239002_at","sensitive",-0.638350879243228,-6.52869817987212,9.87557898213774e-05,1.80790529058646,0.0217720677761444
"237","223879_s_at","sensitive",-0.586649990458255,-6.43287553593775,0.000110620419608067,1.69961102035429,0.0238958037169511
"238","231895_at","sensitive",-0.586351788104011,-6.43206863943781,0.000110726689299309,1.69869336090862,0.0238958037169511
"239","200821_at","sensitive",1.14899606742509,6.42991296037604,0.000111011141181629,1.6962412990073,0.0238958037169511
"240","223274_at","sensitive",-0.704866541814385,-6.41894521808973,0.00011247075217627,1.68375496455594,0.0240812656506751
"241","221685_s_at","sensitive",-0.948522607657894,-6.41683764566058,0.00011275361694692,1.68135353879267,0.0240812656506751
"242","231919_at","sensitive",0.640625088805959,6.40188717387736,0.000114782529247256,1.66429967170628,0.0242231124037476
"243","225687_at","sensitive",-1.04293160448777,-6.40164482538796,0.000114815743480719,1.66402295409595,0.0242231124037476
"244","1564651_at","sensitive",-0.836697278713081,-6.39891984794315,0.000115189926382704,1.66091092900819,0.0242231124037476
"245","1555106_a_at","sensitive",-0.794006485064664,-6.35716142285043,0.000121093061679335,1.61308327938833,0.0251838087438161
"246","208103_s_at","sensitive",-0.795934428281136,-6.35510790744117,0.000121391721628869,1.61072460932997,0.0251838087438161
"247","1560116_a_at","sensitive",-0.70892784308566,-6.35367337907317,0.000121600832343254,1.60907653558143,0.0251838087438161
"248","218542_at","sensitive",-1.09361380949034,-6.33785020392482,0.000123933542634988,1.59087754254262,0.0255700620512
"249","205085_at","sensitive",-0.663294802632266,-6.33458519990188,0.000124420912244284,1.58711765384069,0.0255741104396851
"250","219555_s_at","sensitive",-0.787005584639875,-6.31148490720363,0.000127929224016698,1.56047047608307,0.0260989937429587
"251","223079_s_at","sensitive",-0.643107781408915,-6.2969232748329,0.000130195924628816,1.54363196523791,0.0264626846805968
"252","219588_s_at","sensitive",-0.921851990616195,-6.29215674451767,0.000130947350922798,1.53811322825193,0.0265168385618665
"253","1555733_s_at","sensitive",-0.774288269630176,-6.28188068959171,0.000132583422336911,1.52620391082966,0.0266507302068772
"254","208896_at","sensitive",-0.732331583948679,-6.26442293278532,0.000135414077745703,1.50593507690297,0.027120017218851
"255","209052_s_at","sensitive",-0.759911461068899,-6.24528164855979,0.000138593401961382,1.48365893194472,0.0276554534753233
"256","206066_s_at","sensitive",-0.672521886574627,-6.23414611859606,0.000140480247981741,1.47067427989531,0.0279300274850971
"257","215708_s_at","sensitive",-0.587490011597728,-6.21611367165643,0.000143595203648697,1.44960774349684,0.0282497998829196
"258","242890_at","sensitive",-0.856830091324555,-6.21586505296076,0.000143638671558329,1.44931694958604,0.0282497998829196
"259","218883_s_at","sensitive",-0.935164199859082,-6.20180422195305,0.000146120458574844,1.43285565062116,0.0285400850636719
"260","220520_s_at","sensitive",-0.994683943475763,-6.20158991460058,0.000146158643215878,1.43260452522737,0.0285400850636719
"261","212525_s_at","sensitive",-0.6170468023917,-6.1941929741,0.000147483275874278,1.42393252671537,0.0286962566136162
"262","203062_s_at","sensitive",-0.837473509819675,-6.18001717028199,0.000150058453555622,1.40728998039259,0.0289817764524516
"263","229538_s_at","sensitive",-1.00520350742861,-6.17686773163144,0.000150637187780305,1.40358836835953,0.0289817764524516
"264","209053_s_at","sensitive",-0.752331237141786,-6.17451562039566,0.000151070988366689,1.40082289291776,0.0289817764524516
"265","205240_at","sensitive",-0.722794704153257,-6.15435096987752,0.000154846137923953,1.37707999515374,0.0294535137817638
"266","221521_s_at","sensitive",-0.654847600559231,-6.14737023385748,0.000156176822272892,1.36884611521501,0.0294535137817638
"267","218350_s_at","sensitive",-0.684173207064797,-6.14712662044417,0.000156223484164819,1.36855863576658,0.0294535137817638
"268","207828_s_at","sensitive",-1.29747932421996,-6.13634759977107,0.000158303339858141,1.35582965729183,0.029743075968192
"269","221591_s_at","sensitive",-0.945807009087544,-6.12839821124979,0.000159856469617115,1.34643086208537,0.0299320290284787
"270","209702_at","sensitive",-0.708661443002069,-6.09782399208075,0.000165986014329239,1.31019223045613,0.0306489507563233
"271","220840_s_at","sensitive",-0.669481676006206,-6.09537397073082,0.000166488127565213,1.30728212053864,0.0306489507563233
"272","223255_at","sensitive",-0.661556435503027,-6.07284504462026,0.000171183335609049,1.28047944705773,0.0313025045967384
"273","209257_s_at","sensitive",-0.628206973364615,-6.06991208071496,0.000171805089359263,1.27698438101629,0.0313114775357256
"274","206055_s_at","sensitive",-0.747157999535532,-6.04478911751864,0.000177232409075227,1.24699255894159,0.0318890269317995
"275","225297_at","sensitive",-0.753285341741478,-6.0417454354696,0.000177902473777923,1.2433524281512,0.0318890269317995
"276","220083_x_at","sensitive",-0.691691138645744,-6.03942169734474,0.000178415894162388,1.24057236547244,0.0318890269317995
"277","242560_at","sensitive",-0.688926497781928,-6.0391611267413,0.000178473566367273,1.24026057352579,0.0318890269317995
"278","235088_at","sensitive",-0.694207866370783,-6.02499621982737,0.000181639343318248,1.22329551074901,0.0323489612245121
"279","221019_s_at","sensitive",0.585211852409766,6.01150342632829,0.000184711646529404,1.20710671770951,0.0326618043303838
"280","204887_s_at","sensitive",-0.748157222060068,-6.00870991805366,0.000185354746794399,1.20375153452862,0.0326618043303838
"281","205763_s_at","sensitive",-0.6604753230167,-6.00832812607392,0.000185442828602901,1.20329288440567,0.0326618043303838
"282","201476_s_at","sensitive",-0.88166757756316,-5.99858758553213,0.000187705464031272,1.19158388765698,0.0326618043303838
"283","234749_s_at","sensitive",-0.609791130574714,-5.98797964292512,0.000190203713240747,1.17881555208533,0.0329094557640438
"284","222787_s_at","sensitive",0.714766294401145,5.98187829268511,0.000191656951046161,1.17146374566485,0.0330562895850121
"285","216977_x_at","sensitive",-0.793150428443169,-5.97776637046885,0.000192643133618928,1.16650585287956,0.0331218972660846
"286","213911_s_at","sensitive",-0.781191458528778,-5.97496736272767,0.000193317581967085,1.16312949428126,0.0331336639311923
"287","229053_at","sensitive",0.590892574501192,5.95141366629447,0.000199095612639389,1.134669397268,0.0339113788818025
"288","200608_s_at","sensitive",-0.662657580932914,-5.94674059846358,0.000200264098032078,1.12901269084016,0.0339934819680568
"289","222740_at","sensitive",-0.729260389376261,-5.94351538600992,0.000201074889397933,1.12510662764994,0.0339934819680568
"290","219582_at","sensitive",-0.591489036808512,-5.93942518731618,0.000202108255661619,1.12015065955902,0.0339934819680568
"291","218039_at","sensitive",-1.09942305579068,-5.93832853903719,0.000202386296024749,1.1188214438096,0.0339934819680568
"292","223256_at","sensitive",-0.767945634840351,-5.93714697286513,0.000202686330527417,1.11738909292732,0.0339934819680568
"293","229551_x_at","sensitive",-0.742626343672077,-5.91644541586837,0.000208022093445374,1.09225855016734,0.0346372300026514
"294","204444_at","sensitive",-1.00629900564734,-5.91494874906581,0.000208413716765434,1.09043910180106,0.0346372300026514
"295","1554885_a_at","sensitive",-0.61828817415525,-5.91490484951504,0.000208425215745264,1.09038572931751,0.0346372300026514
"296","209337_at","sensitive",-0.650809354434872,-5.90198242387592,0.000211840192771811,1.07466180448364,0.0350980683024205
"297","216969_s_at","sensitive",-0.666662472356626,-5.86628616154043,0.000221592814727167,1.03109185900031,0.0362742130096044
"298","219262_at","sensitive",-0.72141341345829,-5.86199167946957,0.000222798534943018,1.02583675034845,0.0363627161134612
"299","219703_at","sensitive",-0.633634314765876,-5.84860236658832,0.000226603597951941,1.00943393822117,0.0366944576448193
"300","221922_at","sensitive",-0.932626019115745,-5.8477626623054,0.000226844566693167,1.00840431167598,0.0366944576448193
"301","204817_at","sensitive",-0.747818964269784,-5.84045948614075,0.000228952099110467,0.999444679134347,0.0368709390411764
"302","219119_at","sensitive",-0.600588534408774,-5.83779000594738,0.000229727739197324,0.996167647214079,0.0368709390411764
"303","212621_at","sensitive",-0.739553797928314,-5.82613257724582,0.00023314843368824,0.981844036889415,0.0371152979591512
"304","218204_s_at","sensitive",0.670087310806048,5.81758435596217,0.000235691846277592,0.971327243618642,0.0373520338992097
"305","220060_s_at","sensitive",-0.727783318420682,-5.81320945008027,0.000237005160928425,0.965940417925551,0.0374516103287908
"306","205909_at","sensitive",-0.598511703759453,-5.80868707558307,0.000238371084129874,0.960368865844907,0.0375589020887633
"307","224320_s_at","sensitive",-0.699482144266781,-5.78685101594584,0.000245087490097129,0.933421839315429,0.0382861672030301
"308","201774_s_at","sensitive",-0.795278945534567,-5.77785459896149,0.000247914031333781,0.922297976861724,0.038617377957762
"309","210821_x_at","sensitive",-0.797197469541183,-5.76052860660661,0.000253457601027864,0.900839008161546,0.0389012816060716
"310","235425_at","sensitive",-1.27011104972733,-5.7599535073673,0.000253643895422765,0.90012591548472,0.0389012816060716
"311","220085_at","sensitive",-0.700940191045731,-5.75123863643975,0.000256485168230768,0.889313576791933,0.0389916615899419
"312","213295_at","sensitive",0.636120281065334,5.75047667725762,0.000256735220345297,0.888367664365724,0.0389916615899419
"313","202224_at","sensitive",-0.592043000002109,-5.73855861818696,0.000260680924666851,0.873560452713828,0.0392674177406774
"314","203560_at","sensitive",-0.634474945692084,-5.73379523728321,0.000262276261087049,0.867636094317882,0.0392875467806422
"315","235296_at","sensitive",-0.725340382996615,-5.72966540198271,0.000263667971004471,0.862496806187599,0.0393656274484431
"316","204441_s_at","sensitive",-0.620242134412706,-5.72798215472482,0.000264237499288132,0.860401354030307,0.0393656274484431
"317","201897_s_at","sensitive",-0.824451088430106,-5.70833647628619,0.000270984038555767,0.835911721200796,0.040043384616315
"318","228033_at","sensitive",-1.27144658428471,-5.69707052328825,0.000274936853445352,0.821840532453862,0.0405179850731122
"319","215509_s_at","sensitive",-1.09831850662723,-5.67138444725547,0.000284184541327638,0.789683728013278,0.0415448925055845
"320","229128_s_at","sensitive",-0.603585860208521,-5.66122711601402,0.000287933882029773,0.776938860570421,0.0419345830821379
"321","218875_s_at","sensitive",-0.752845738112121,-5.66001694064464,0.00028838414703034,0.77541931135173,0.0419345830821379
"322","201664_at","sensitive",-0.83274475655067,-5.65098072111704,0.000291770402101106,0.764065719867137,0.0422346439216866
"323","219306_at","sensitive",-1.03003266247196,-5.64386094457356,0.000294468793349086,0.755110955325777,0.0424804255312963
"324","229075_at","sensitive",-0.659831595577141,-5.63387886003818,0.000298297569687198,0.742542672320678,0.0428927967736335
"325","214727_at","sensitive",-0.831458779134766,-5.6303066289987,0.000299680811477421,0.738041101524181,0.0428927967736335
"326","209735_at","sensitive",-0.884208815561118,-5.61973062033507,0.000303816909502411,0.724701826582174,0.0431459468234917
"327","210292_s_at","sensitive",0.741201069213538,5.60396040346739,0.000310099512253228,0.704778303118784,0.0436821083425449
"328","222843_at","sensitive",-0.614888561702109,-5.60174315004716,0.000310994041777325,0.701973944009105,0.0436821083425449
"329","234992_x_at","sensitive",-0.671710252541065,-5.60143164187741,0.000311119940213862,0.701579889254407,0.0436821083425449
"330","1552682_a_at","sensitive",-0.867003694045772,-5.59445075526666,0.000313955830254355,0.69274509983961,0.0439016240899152
"331","235286_at","sensitive",-0.613690105079512,-5.58226699789025,0.000318972526138991,0.677307199353628,0.0442560270564096
"332","229025_s_at","sensitive",-0.656830475406458,-5.58214772725124,0.000319022062634561,0.677155956442105,0.0442560270564096
"333","211227_s_at","sensitive",0.963288534089819,5.56037933221601,0.000328203966640969,0.649514388637949,0.0445274240101613
"334","212142_at","sensitive",-0.817687390750581,-5.54767042277622,0.00033369640573784,0.633341770647009,0.0449380566101389
"335","205347_s_at","sensitive",-0.847501323877223,-5.54214622076704,0.000336114730497198,0.626303985809892,0.0449651738441318
"336","228329_at","sensitive",0.613757561620829,5.51862351629044,0.000346626436980304,0.596281914701248,0.0461114365982922
"337","200790_at","sensitive",-0.597837302433213,-5.4893293635854,0.000360216826768185,0.558770545864109,0.0474574819362663
"338","1557029_at","sensitive",-0.615480072699177,-5.47164314839431,0.000368699970111555,0.53605699986974,0.0480784544778786
"339","225726_s_at","sensitive",0.994220136989274,5.46505254378092,0.000371916134965329,0.527580245624013,0.0480784544778786
"340","226965_at","sensitive",-0.794299772898316,-5.45397396729514,0.000377390900821347,0.51331549744025,0.0483719151190023
"341","202532_s_at","sensitive",-0.815351749230434,-5.44295826442814,0.000382921020739425,0.499112277089747,0.0486888530440187
"342","214794_at","sensitive",-0.645974250783342,-5.44009588651257,0.000384372281691744,0.495418465969791,0.0487599872424503
"343","225081_s_at","sensitive",-0.596542707470398,-5.43311329222168,0.000387937527990969,0.486402151157875,0.0490983433863571
