"","gene","term","estimate","statistic","p.value","lod","fdr"
"77","203240_at","sensitive",0.614824752134379,3.89242090973357,0.00135757914355222,-1.03682241103481,0.0254284479868851
"78","215599_at","sensitive",0.749638078726913,3.84354898237451,0.00150273014238136,-1.1348527048372,0.0270268982022042
"79","1559410_at","sensitive",0.675234557912858,3.7569874000827,0.00179933656286907,-1.30852404264589,0.0298870935279143
"80","AFFX-M27830_5_at","sensitive",0.61121502912097,3.6596069661396,0.00220409739207403,-1.50385917603769,0.0335092383818663
"81","213605_s_at","sensitive",0.669787278637626,3.65425583148426,0.00222882219055071,-1.51458896849975,0.0336915470537327
"82","223249_at","sensitive",0.668685595358916,3.57148423372849,0.00264870227735329,-1.68046709272011,0.0374981349078951
"83","209869_at","sensitive",0.605093530178786,3.48016782218768,0.00320440167001873,-1.86318899766717,0.0414381885781159
"84","227062_at","sensitive",0.662896466423751,3.4202057593702,0.00363119458639593,-1.98294759439083,0.0442665694562313
"85","1561777_at","sensitive",0.637995356621044,3.39844615878414,0.00379970689331795,-2.02635312344198,0.0452908163052451
"86","204351_at","sensitive",0.59953564422688,3.31907936299489,0.00448300389224942,-2.18438772282455,0.0497531847141711
